,Loss,Val_Loss,MAE,Val_MAE,MSE,Val_MSE
263,1.1659153699874878,2.0677757263183594,0.7358770370483398,0.9508184194564819,1.1659153699874878,1.1659153699874878
264,1.3544126749038696,1.9305461645126343,0.777934193611145,0.927201509475708,1.3544126749038696,1.3544126749038696
265,1.3436692953109741,1.1378452777862549,0.7672708034515381,0.6774296760559082,1.3436692953109741,1.3436692953109741
266,1.0806901454925537,1.275606393814087,0.6981300711631775,0.7276239395141602,1.0806901454925537,1.0806901454925537
267,1.3277966976165771,1.6466633081436157,0.7540017366409302,0.8242722153663635,1.3277966976165771,1.3277966976165771
268,1.3215636014938354,1.2668761014938354,0.7645459175109863,0.7709964513778687,1.3215636014938354,1.3215636014938354
269,1.0185763835906982,1.640660285949707,0.6980212926864624,0.7895868420600891,1.0185763835906982,1.0185763835906982
270,1.2248932123184204,1.4459103345870972,0.7430673241615295,0.7376006245613098,1.2248932123184204,1.2248932123184204
271,1.701993465423584,2.7201709747314453,0.8172733783721924,0.9949477910995483,1.701993465423584,1.701993465423584
272,1.6559255123138428,1.8207933902740479,0.8163113594055176,0.8330438733100891,1.6559255123138428,1.6559255123138428
273,1.361525535583496,1.5797667503356934,0.762222409248352,0.7882645130157471,1.361525535583496,1.361525535583496
274,1.0423595905303955,1.1548938751220703,0.698052167892456,0.6911737322807312,1.0423595905303955,1.0423595905303955
275,0.8848726749420166,1.257559061050415,0.6357026696205139,0.71861332654953,0.8848726749420166,0.8848726749420166
276,1.1947498321533203,1.2587710618972778,0.7399383783340454,0.7492626309394836,1.1947498321533203,1.1947498321533203
277,1.004526138305664,1.4070813655853271,0.6812059283256531,0.7478781938552856,1.004526138305664,1.004526138305664
278,1.242612600326538,1.1590442657470703,0.7136165499687195,0.7048898339271545,1.242612600326538,1.242612600326538
279,1.3625943660736084,2.311448574066162,0.756781816482544,0.9993154406547546,1.3625943660736084,1.3625943660736084
280,2.103217601776123,2.0073769092559814,0.9092528820037842,0.9236289262771606,2.103217601776123,2.103217601776123
281,1.6605021953582764,2.3022193908691406,0.8183112740516663,0.9227806329727173,1.6605021953582764,1.6605021953582764
282,1.7626829147338867,1.7207911014556885,0.8395572304725647,0.8388803601264954,1.7626829147338867,1.7626829147338867
283,1.441577672958374,1.4560754299163818,0.7689039707183838,0.7753968834877014,1.441577672958374,1.441577672958374
284,1.2106566429138184,1.561874270439148,0.7257062196731567,0.8044774532318115,1.2106566429138184,1.2106566429138184
285,1.116588830947876,1.4477622509002686,0.7145124673843384,0.7691185474395752,1.116588830947876,1.116588830947876
286,1.310842514038086,1.319187879562378,0.7669990658760071,0.7208510041236877,1.310842514038086,1.310842514038086
287,1.3177366256713867,2.9611151218414307,0.7282752394676208,1.0525346994400024,1.3177366256713867,1.3177366256713867
288,1.545729398727417,1.4763890504837036,0.7936011552810669,0.736501932144165,1.545729398727417,1.545729398727417
289,0.884782075881958,1.3158199787139893,0.6363096833229065,0.7276099324226379,0.884782075881958,0.884782075881958
290,1.363276481628418,3.0887985229492188,0.7454997301101685,1.0697803497314453,1.363276481628418,1.363276481628418
291,2.042738676071167,2.36324405670166,0.8943175077438354,0.8979098200798035,2.042738676071167,2.042738676071167
292,1.9082648754119873,1.2846722602844238,0.8512989282608032,0.7326272130012512,1.9082648754119873,1.9082648754119873
293,1.5349085330963135,1.496442437171936,0.7855427861213684,0.7909665107727051,1.5349085330963135,1.5349085330963135
294,1.2270140647888184,1.1680386066436768,0.7248699069023132,0.66307532787323,1.2270140647888184,1.2270140647888184
295,1.2063992023468018,2.1448752880096436,0.7269920110702515,0.9052876830101013,1.2063992023468018,1.2063992023468018
296,1.8235074281692505,2.125112295150757,0.8777726292610168,0.9377002120018005,1.8235074281692505,1.8235074281692505
297,1.9255529642105103,1.4697364568710327,0.8553610444068909,0.75481778383255,1.9255529642105103,1.9255529642105103
298,2.2832183837890625,3.941807985305786,0.9160719513893127,1.0771090984344482,2.2832183837890625,2.2832183837890625
299,3.226778745651245,3.054586887359619,1.0479168891906738,1.0350408554077148,3.226778745651245,3.226778745651245
300,1.9601503610610962,2.056411027908325,0.8753294944763184,0.9034128785133362,1.9601503610610962,1.9601503610610962
301,1.2638649940490723,1.9103270769119263,0.7378953695297241,0.8689756989479065,1.2638649940490723,1.2638649940490723
302,1.556536078453064,1.243015170097351,0.808619499206543,0.7105907201766968,1.556536078453064,1.556536078453064
303,1.4028202295303345,3.8177638053894043,0.7537121176719666,1.127051591873169,1.4028202295303345,1.4028202295303345
304,1.5295151472091675,1.5118623971939087,0.7826038002967834,0.7853592038154602,1.5295151472091675,1.5295151472091675
305,1.378639817237854,1.212778925895691,0.751950204372406,0.6846461892127991,1.378639817237854,1.378639817237854
306,1.5062466859817505,1.9611483812332153,0.7585601210594177,0.8349108099937439,1.5062466859817505,1.5062466859817505
307,2.1223275661468506,2.605389356613159,0.905756950378418,1.055354356765747,2.1223275661468506,2.1223275661468506
308,1.848979115486145,3.0725696086883545,0.8674194812774658,0.9997262954711914,1.848979115486145,1.848979115486145
309,3.2025558948516846,4.191812038421631,1.08551025390625,1.178317904472351,3.2025558948516846,3.2025558948516846
